,RANK,SEAT CATEGORY,Allotment
558,2567,OC_GEN_OU,CVRH_CSE
559,2572,ST_GEN_UR,SNIS_CSE
560,2574,OC_GEN_OU,CBIT_INF
561,2576,OC_GEN_OU,CBIT_INF
562,2578,BC_D_GIRLS_OU,CBIT_CSE
563,2581,BC_D_GEN_OU,JNTH_ECE
564,2582,OC_GEN_UR,VJEC_CSM
565,2588,OC_GEN_OU,JNTH_ECE
566,2591,BC_B_GIRLS_UR,CBIT_CSM
567,2593,BC_B_GEN_OU,CBIT_CIC
568,2596,BC_B_GIRLS_OU,CBIT_CSE
569,2597,BC_B_GEN_OU,CBIT_CSE
570,2598,BC_B_GEN_OU,CBIT_CSE
571,2599,EWS_GEN_OU,JNTH_EEE
572,2600,EWS_GIRLS_OU,VJEC_CSE
573,2601,EWS_GEN_OU,VJEC_CSE
574,2610,OC_GIRLS_OU,OUCE_ECE
575,2612,OC_GEN_OU,JNTH_ECE
576,2618,BC_D_GIRLS_OU,VJEC_CSE
577,2620,OC_GEN_OU,CVRH_CSE
578,2628,BC_B_GIRLS_OU,JNTH_ECE
579,2632,SC_GEN_UR,IARE_CSE
580,2633,OC_GIRLS_OU,CBIT_INF
581,2637,OC_GIRLS_UR,GNTW_CSD
582,2639,OC_GIRLS_OU,VASV_CSE
583,2640,OC_GEN_OU,GRRR_CSE
584,2641,EWS_GIRLS_UR,OUCE_ECE
585,2642,OC_GEN_OU,OUCE_ECE
586,2646,BC_A_GIRLS_OU,CBIT_CSE
587,2650,OC_GEN_OU,CBIT_INF
588,2655,BC_E_GIRLS_UR,CBIT_CSE
589,2659,OC_GEN_OU,GRRR_CSE
590,2660,OC_GIRLS_OU,VJEC_CSE
591,2665,OC_GEN_OU,CBIT_AID
592,2669,OC_GEN_OU,VJEC_CSD
593,2670,OC_GEN_UR,IARE_ANE
594,2674,EWS_GEN_OU,JNTH_ECE
595,2677,BC_D_GEN_OU,VASV_CSM
596,2678,OC_GEN_OU,VJEC_CSE
597,2681,EWS_GEN_UR,SNIS_CSE
598,2685,OC_GEN_OU,VJEC_CSE
599,2686,BC_B_GIRLS_OU,CBIT_CSE
600,2690,OC_GEN_OU,VJEC_CSE
601,2696,OC_GEN_UR,IARE_CSE
602,2697,BC_B_GEN_OU,VJEC_CSE
603,2699,OC_GIRLS_OU,VJEC_CSM
604,2700,OC_GEN_OU,JNTH_MEC
605,2704,OC_GIRLS_OU,VASV_CSE
606,2706,BC_B_GIRLS_OU,VJEC_CSE
607,2707,EWS_GEN_OU,VASV_CSM
608,2708,OC_GEN_OU,MVSR_CSE
609,2709,EWS_GEN_OU,VJEC_CSE
610,2714,BC_B_GEN_UR,CBIT_ECE
611,2716,EWS_GIRLS_UR,GNTW_CSM
612,2720,OC_GEN_UR,CVRH_CSI
613,2721,BC_B_GIRLS_OU,VJEC_CSE
614,2722,OC_GEN_OU,VJEC_CSM
615,2724,OC_GEN_UR,VASV_ECE
616,2726,BC_A_GEN_OU,CBIT_CSE
617,2727,EWS_GEN_OU,CBIT_CIC
618,2728,OC_GIRLS_UR,INDU_CSM
619,2735,OC_GEN_UR,VJEC_CSD
620,2741,OC_GEN_OU,OUCE_ECE
621,2743,BC_D_GIRLS_OU,OUCE_CSE
622,2749,OC_GEN_UR,IARE_CSE
623,2751,OC_GIRLS_OU,VASV_CSM
624,2753,OC_GIRLS_UR,VJEC_CSB
625,2754,BC_A_GEN_OU,VASV_CSE
626,2756,OC_GEN_OU,VJEC_CSM
627,2757,BC_B_GIRLS_OU,VJEC_CSE
628,2761,OC_GEN_OU,CVRH_CSE
629,2762,OC_GEN_UR,VMEG_CSM
630,2763,OC_GEN_OU,OUCE_ECE
631,2764,BC_A_GEN_OU,OUCE_CSE
632,2765,OC_GIRLS_UR,GNTW_CSD
633,2767,OC_GEN_OU,VJEC_CSM
634,2768,BC_D_GIRLS_OU,CBIT_CSE
635,2778,BC_B_GIRLS_UR,CBIT_INF
636,2779,OC_GEN_OU,VJEC_CSM
637,2782,BC_B_GEN_UR,KMIT_CSE
638,2784,BC_B_GEN_OU,VJEC_CSE
639,2788,BC_B_GEN_UR,GRRR_CSM
640,2790,OC_GEN_OU,CBIT_INF
641,2793,BC_A_GEN_UR,VJEC_CSD
642,2795,OC_GIRLS_OU,VJEC_CSE
643,2798,BC_D_GIRLS_OU,CBIT_CSM
644,2799,OC_GIRLS_OU,GNTW_CSE
645,2801,BC_D_GEN_OU,CBIT_CSM
646,2803,OC_GEN_OU,CVRH_CSM
647,2806,BC_D_GEN_OU,JNTH_ECE
648,2808,OC_GIRLS_UR,OUCT_CHE
649,2812,OC_GIRLS_OU,GNTW_CSE
650,2813,EWS_GEN_UR,SNIS_CSE
651,2815,OC_GIRLS_UR,KMIT_CSE
652,2816,BC_D_GEN_UR,CBIT_INF
653,2818,OC_GIRLS_OU,GNTW_CSM
654,2821,OC_GEN_UR,VJEC_CSD
655,2827,BC_B_GEN_OU,VJEC_CSE
656,2828,OC_GEN_UR,GRRR_CSE
657,2830,BC_A_GEN_OU,CBIT_CSM
658,2832,EWS_GEN_OU,VASV_CSM
659,2833,OC_GIRLS_OU,JNTH_ECE
660,2840,EWS_GIRLS_OU,OUCE_ECE
661,2843,EWS_GEN_UR,KMIT_CSM
662,2844,EWS_GEN_OU,CBIT_CIC
663,2846,EWS_GEN_OU,VASV_CSE
664,2848,BC_D_GIRLS_OU,CBIT_CSM
665,2853,BC_D_GEN_OU,VJEC_CSE
666,2854,BC_D_GEN_OU,CBIT_ECE
667,2858,OC_GEN_OU,CBIT_ECE
668,2860,OC_GEN_OU,GRRR_CSM
669,2862,SC_GIRLS_OU,JNTH_CSE
670,2865,OC_GEN_OU,VJEC_CSD
671,2867,OC_GEN_OU,VJEC_INF
672,2868,OC_GIRLS_OU,CBIT_INF
673,2873,OC_GEN_OU,GRRR_CSE
674,2876,BC_D_GEN_UR,CBIT_ECE
675,2881,EWS_GIRLS_UR,VASV_CSE
676,2886,BC_A_GIRLS_UR,CVRH_CSE
677,2888,OC_GIRLS_UR,CVRH_CSE
678,2893,BC_B_GEN_OU,VASV_CSE
679,2897,OC_GEN_OU,CVRH_CSM
680,2898,BC_D_GIRLS_OU,OUCE_CSE
681,2899,BC_B_GEN_OU,CBIT_CSE
682,2900,BC_D_GEN_UR,JNTH_EEE
683,2901,BC_D_GIRLS_OU,OUCE_CSE
684,2905,OC_GEN_OU,CBIT_INF
685,2906,OC_GEN_OU,CBIT_AID
686,2909,OC_GIRLS_OU,CVRH_CSE
687,2910,OC_GIRLS_OU,CBIT_INF
688,2911,BC_D_GIRLS_UR,CBIT_INF
689,2913,BC_D_GEN_OU,VJEC_CSE
690,2914,OC_GEN_OU,CVRH_CSE
691,2918,OC_GEN_UR,VASV_INF
692,2921,BC_D_GEN_UR,CBIT_AID
693,2922,BC_D_GIRLS_UR,GNTW_CSE
694,2923,BC_E_GEN_OU,CBIT_INF
695,2927,OC_GEN_UR,JNKR_CSE
696,2929,BC_B_GEN_OU,VJEC_CSM
697,2931,OC_GEN_UR,KMIT_CSM
698,2932,BC_B_GEN_UR,VJEC_INF
699,2933,OC_GIRLS_OU,VASV_CSM
700,2936,BC_B_GEN_OU,VASV_CSE
701,2939,OC_GIRLS_UR,KMIT_CSM
702,2943,OC_GIRLS_OU,VJEC_CSM
703,2944,OC_GEN_UR,CBIT_ECE
704,2945,BC_B_GIRLS_OU,CBIT_CSE
705,2946,OC_GEN_OU,CVRH_CSE
706,2948,OC_GIRLS_OU,CBIT_INF
707,2949,BC_B_GEN_OU,CBIT_CSM
708,2951,BC_D_GIRLS_UR,VJEC_CSE
709,2952,OC_GIRLS_UR,CVRH_CSD
710,2953,OC_GEN_OU,CVRH_CSE
711,2954,OC_GIRLS_OU,JNTH_ECE
712,2957,OC_GIRLS_UR,OUCE_ECE
713,2960,OC_GIRLS_OU,JNTH_ECE
714,2961,OC_GIRLS_OU,GNTW_CSE
715,2963,EWS_GEN_OU,VJEC_CSM
716,2967,EWS_GEN_OU,VASV_CSE
717,2973,EWS_GEN_OU,JNTH_ECE
718,2977,EWS_GEN_UR,KMIT_CSE
719,2982,BC_A_GIRLS_UR,OUCE_ECE
720,2985,OC_GIRLS_OU,GNTW_CSE
721,2986,OC_GEN_OU,CBIT_INF
722,2987,OC_GIRLS_UR,GRRR_CSE
723,2990,OC_GIRLS_UR,GRRR_CSE
724,2993,OC_GEN_UR,CBIT_ECE
725,2994,EWS_GIRLS_OU,OUCE_ECE
726,2995,OC_GEN_OU,CVRH_CSE
727,2996,OC_GEN_UR,SNIS_CSE
728,2997,EWS_GEN_OU,OUCE_ECE
729,2998,OC_GEN_OU,CVRH_CSE
730,3001,OC_GEN_OU,GRRR_CSE
731,3003,BC_A_GIRLS_UR,GNTW_CSE
732,3008,BC_B_CAP_GEN_UR(4),VJEC_CSE
733,3012,EWS_GEN_UR,VJEC_CSD
734,3013,BC_D_GEN_OU,VJEC_CSE
735,3014,EWS_GEN_OU,VASV_CSE
736,3015,BC_B_GEN_UR,KMIT_CSE
737,3016,BC_D_GEN_OU,OUCE_ECE
738,3020,EWS_GEN_OU,VJEC_CSM
739,3022,OC_GEN_UR,VJEC_INF
740,3023,OC_GEN_OU,CVRH_CSE
741,3027,OC_GIRLS_OU,SNIS_CSE
742,3029,OC_GIRLS_OU,GNTW_CSE
743,3030,BC_B_GEN_OU,VASV_CSE
744,3037,BC_B_GEN_OU,VJEC_CSE
745,3041,BC_D_GIRLS_OU,VASV_CSE
746,3044,BC_B_GEN_OU,CBIT_CSM
747,3048,OC_GEN_OU,GRRR_CSE
748,3049,OC_CAP_GEN_UR(4),JNTH_ECE
749,3050,OC_GIRLS_OU,GNTW_CSE
750,3054,OC_GIRLS_OU,GNTW_CSE
751,3056,OC_GEN_OU,CVRH_CSE
752,3058,BC_A_GEN_OU,VJEC_CSE
753,3059,BC_B_GEN_OU,CBIT_AID
754,3069,OC_GEN_OU,KMIT_CSE
755,3080,BC_B_GEN_OU,VASV_CSE
756,3081,EWS_GEN_UR,VJEC_INF
757,3083,OC_GIRLS_OU,VJEC_CSO
758,3084,OC_GIRLS_UR,VMEG_CSE
759,3085,BC_B_GIRLS_OU,VJEC_CSE
760,3086,OC_GIRLS_OU,VJEC_CSM
761,3088,OC_GEN_OU,CVRH_CSM
762,3089,BC_B_GEN_OU,VJEC_CSE
763,3093,OC_GIRLS_OU,VJEC_CSE
764,3096,OC_GEN_OU,VJEC_CSM
765,3100,BC_D_GEN_UR,CBIT_AID
766,3101,EWS_GEN_OU,VJEC_CSE
767,3103,BC_B_GEN_OU,VJEC_CSE
768,3104,BC_B_GEN_UR,OUCE_ECE
769,3110,OC_GEN_OU,CBIT_INF
770,3114,OC_GIRLS_UR,GRRR_CSB
771,3115,EWS_GEN_UR,OUCE_MEC
772,3117,OC_GEN_OU,JNTH_CIV
773,3118,OC_GEN_UR,IARE_CSE
774,3121,OC_GEN_OU,CBIT_INF
775,3127,EWS_GIRLS_OU,VASV_CSE
776,3130,OC_GIRLS_UR,VMEG_CSM
777,3132,BC_B_GIRLS_OU,VASV_CSE
778,3133,BC_A_GEN_UR,CBIT_AID
779,3137,BC_D_GEN_OU,CBIT_INF
780,3138,EWS_GEN_OU,VJEC_CSE
781,3147,EWS_GEN_OU,CVRH_CSE
782,3150,BC_D_GEN_UR,IARE_CSE
783,3151,OC_GIRLS_OU,GNTW_CSE
784,3152,OC_GEN_OU,VJEC_CSC
785,3153,OC_GIRLS_OU,JNTH_ECE
786,3156,OC_GIRLS_OU,JNTS_CSE
787,3157,OC_GEN_OU,VJEC_CSD
788,3158,BC_B_GEN_OU,VJEC_CSE
789,3165,OC_GEN_OU,GRRR_CSE
790,3166,BC_D_GIRLS_UR,CVRH_CSE
791,3169,OC_GIRLS_UR,VJEC_INF
792,3170,OC_GEN_OU,VJEC_CSM
793,3173,OC_GEN_OU,KMIT_CSE
794,3178,OC_GIRLS_OU,CBIT_INF
795,3181,BC_B_GEN_OU,VJEC_CSE
796,3185,EWS_GIRLS_OU,VASV_INF
797,3188,BC_A_GEN_UR,VJEC_CSE
798,3189,BC_B_GEN_OU,VJEC_CSE
799,3190,BC_B_GIRLS_OU,OUCE_CSE
800,3193,OC_GEN_OU,VJEC_CSM
801,3195,OC_GEN_OU,CVRH_CSE
802,3196,OC_GEN_OU,SNIS_CSE
803,3197,BC_B_GEN_UR,JNTS_CSE
804,3198,OC_GEN_OU,CBIT_INF
805,3203,OC_GIRLS_UR,GNTW_EEE
806,3218,BC_B_GEN_OU,VJEC_CSE
807,3219,OC_GIRLS_OU,VJEC_CSM
808,3220,OC_GEN_OU,VASV_CSM
809,3221,BC_B_GEN_OU,CBIT_AID
810,3223,EWS_GIRLS_UR,GRRR_CSE
811,3226,BC_D_GEN_OU,VASV_CSE
812,3227,BC_B_GEN_OU,VJEC_CSE
813,3229,OC_GEN_OU,GRRR_CSM
814,3230,OC_GEN_UR,VJEC_CSB
815,3231,OC_GEN_OU,VASV_CSM
816,3232,OC_GEN_UR,VJEC_ECE
817,3240,BC_B_GIRLS_UR,VASV_CSE
818,3241,EWS_GEN_OU,VJEC_CSM
819,3246,EWS_GEN_OU,VJEC_CSM
820,3247,OC_GIRLS_OU,GRRR_CSE
821,3249,BC_D_GEN_OU,VJEC_CSE
822,3250,OC_GIRLS_UR,MRCW_CSE
823,3251,OC_GEN_OU,VJEC_CSM
824,3252,EWS_GIRLS_OU,CBIT_AID
825,3255,BC_D_GEN_OU,VJEC_CSE
826,3260,EWS_GEN_UR,GRRR_CSE
827,3263,EWS_GEN_OU,VJEC_INF
828,3269,OC_GIRLS_OU,VJEC_CSM
829,3271,EWS_GEN_UR,VJEC_CSC
830,3272,BC_B_GEN_OU,VJEC_CSE
831,3273,OC_GEN_UR,JNTH_MEC
832,3275,EWS_GIRLS_OU,VJEC_CSM
833,3276,OC_GIRLS_OU,CVRH_CSE
834,3277,OC_GIRLS_UR,GRRR_CSE
835,3280,OC_GEN_OU,SNIS_CSE
836,3281,OC_GEN_OU,CBIT_INF
837,3282,OC_GIRLS_UR,VJEC_CSD
838,3285,OC_GIRLS_OU,VJEC_CSM
839,3286,OC_GEN_OU,VJEC_CSD
840,3291,BC_B_GEN_OU,OUCE_ECE
841,3292,EWS_GIRLS_OU,VJEC_CSM
842,3293,BC_B_GEN_OU,VJEC_INF
843,3295,OC_GEN_OU,VASV_INF
844,3297,OC_GEN_OU,GRRR_CSM
845,3301,BC_A_GIRLS_OU,CBIT_CSE
846,3302,OC_GEN_OU,VJEC_ECE
847,3303,OC_GEN_UR,VASV_INF
848,3304,OC_GEN_OU,VASV_INF
849,3307,OC_GIRLS_OU,CVRH_CSE
850,3308,BC_A_GEN_UR,JNTH_EEE
851,3309,EWS_GIRLS_UR,CVRH_CSE
852,3311,BC_D_GEN_OU,VASV_CSM
853,3318,BC_A_GEN_OU,CBIT_CIC
854,3323,OC_GEN_OU,CVRH_CSE
855,3324,OC_GEN_OU,JNTH_EEE
856,3327,BC_B_GEN_UR,SNIS_CSE
857,3330,EWS_GEN_OU,CBIT_CIC
858,3332,BC_B_GIRLS_UR,CBIT_ECE
859,3338,BC_B_GEN_OU,CBIT_ECE
860,3340,OC_GEN_OU,GRRR_CSE
861,3343,BC_B_CAP_GEN_UR(4),OUCE_CSE
862,3344,EWS_GEN_OU,GRRR_CSE
863,3347,BC_B_GEN_OU,VJEC_CSB
864,3348,EWS_GEN_UR,GRRR_CSE
865,3352,BC_B_GIRLS_OU,CBIT_CSM
866,3354,BC_A_GEN_UR,VASV_CSE
867,3355,EWS_GIRLS_OU,GNTW_CSE
868,3357,OC_GIRLS_OU,CBIT_ECE
869,3363,OC_GIRLS_OU,CVRH_CSE
870,3365,OC_GIRLS_OU,GNTW_CSE
871,3366,BC_B_GIRLS_UR,VJEC_CSM
872,3368,OC_GEN_OU,CVRH_CSM
873,3369,EWS_GIRLS_OU,GNTW_CSE
874,3371,BC_A_GIRLS_OU,VASV_CSE
875,3372,SC_GEN_UR,CBIT_CSE
876,3375,OC_GEN_UR,VJEC_INF
877,3377,SC_GEN_UR,GRRR_CSE
878,3378,OC_GIRLS_UR,VJEC_CSC
879,3380,BC_C_GEN_OU,OUCE_CSE
880,3382,BC_A_CAP_GIRLS_UR(0),GNTW_CSE
881,3383,BC_B_GEN_OU,VJEC_CSM
882,3385,OC_GEN_OU,JNTH_EEE
883,3386,OC_GIRLS_OU,GNTW_CSM
884,3387,OC_GEN_OU,CBIT_CIC
885,3388,OC_GEN_OU,SNIS_CSE
886,3389,OC_GEN_OU,JNTH_EEE
887,3391,BC_E_GEN_UR,VJEC_CSE
888,3395,OC_GEN_OU,VJEC_CSM
889,3396,OC_GIRLS_OU,VJEC_CSM
890,3401,EWS_GEN_OU,CBIT_AID
891,3403,OC_GIRLS_OU,CBIT_AID
892,3406,BC_D_GEN_OU,VJEC_CSE
893,3407,OC_GIRLS_OU,VJEC_CSD
894,3409,EWS_GEN_OU,VJEC_INF
895,3410,BC_A_GEN_UR,CBIT_INF
896,3411,EWS_GEN_UR,JNTS_CSE
897,3412,BC_D_GIRLS_OU,VJEC_CSM
898,3414,SC_GEN_OU,JNTH_CSE
899,3416,BC_B_GEN_OU,VJEC_CSE
900,3418,BC_B_GEN_OU,VASV_CSE
901,3420,OC_GIRLS_OU,CBIT_INF
902,3421,OC_GIRLS_UR,BVRW_CSE
903,3422,BC_D_GEN_OU,VJEC_CSE
904,3424,BC_D_GEN_UR,VASV_INF
905,3425,OC_GIRLS_UR,GRRR_CSM
906,3426,OC_GEN_OU,VJEC_CSC
907,3429,OC_GEN_OU,KMIT_CSE
908,3434,BC_D_GEN_OU,CBIT_AID
909,3438,BC_D_GEN_OU,CBIT_INF
910,3440,EWS_GEN_OU,CBIT_AID
911,3442,BC_E_GIRLS_OU,VJEC_CSE
912,3443,BC_B_GIRLS_OU,OUCE_CSE
913,3444,EWS_GIRLS_OU,VJEC_CSM
914,3445,EWS_GEN_OU,CBIT_INF
915,3447,OC_GIRLS_OU,GNTW_CSM
916,3449,OC_GEN_OU,VJEC_CSC
917,3455,OC_GEN_UR,BVRI_CSE
918,3457,OC_GIRLS_OU,VJEC_CSD
919,3459,BC_B_GIRLS_OU,VJEC_CSE
920,3460,EWS_GEN_OU,VJEC_INF
921,3465,ST_GEN_OU,CBIT_CIC
922,3466,EWS_GEN_OU,GRRR_CSE
923,3467,BC_B_GEN_OU,VASV_INF
924,3469,EWS_GIRLS_OU,CBIT_INF
925,3470,EWS_GEN_UR,BVRI_CSE
926,3471,OC_GEN_OU,CBIT_AID
927,3473,OC_GEN_OU,CVRH_CSE
928,3474,OC_GEN_OU,VJEC_CSD
929,3476,OC_GEN_OU,CVRH_CSE
930,3477,BC_E_GEN_OU,JNTH_ECE
931,3478,EWS_GEN_OU,GRRR_CSE
932,3479,OC_GEN_UR,OUCE_MEC
933,3480,OC_GIRLS_OU,CVRH_CSE
934,3481,EWS_GIRLS_OU,JNTH_ECE
935,3482,EWS_GEN_UR,GRRR_CSE
936,3483,OC_GEN_UR,MVSR_INF
937,3484,OC_GEN_UR,GRRR_CSM
938,3485,OC_GIRLS_OU,GRRR_CSE
939,3488,BC_B_GEN_OU,CBIT_AID
940,3493,OC_GEN_OU,OUCE_MEC
941,3494,OC_GEN_OU,JNTH_EEE
942,3498,OC_GEN_OU,VASV_INF
943,3501,OC_GIRLS_OU,GNTW_CSE
944,3502,OC_GEN_OU,KMIT_CSE
945,3505,BC_B_GEN_UR,CBIT_INF
946,3509,BC_D_GEN_OU,CBIT_INF
947,3513,BC_B_GEN_OU,CVRH_CSM
948,3514,BC_D_GEN_OU,VJEC_CSM
949,3515,BC_D_GEN_OU,CVRH_CSE
950,3517,OC_GEN_UR,BVRI_CSD
951,3526,OC_GIRLS_OU,VASV_CSM
952,3527,BC_E_GEN_UR,CBIT_AID
953,3530,BC_C_GEN_OU,CBIT_CSE
954,3531,OC_GEN_UR,IARE_CSM
955,3534,BC_B_GIRLS_UR,VJEC_ECE
956,3536,EWS_GEN_UR,VASV_INF
957,3538,EWS_GEN_OU,GRRR_CSE
958,3542,BC_D_GEN_OU,VJEC_CSE
959,3543,BC_B_GIRLS_OU,VASV_CSM
960,3544,OC_GIRLS_OU,KMIT_CSE
961,3546,BC_B_GEN_OU,VASV_CSM
962,3547,EWS_GIRLS_OU,CBIT_AID
963,3552,EWS_GEN_OU,VJEC_CSD
964,3556,BC_D_GEN_OU,VJEC_CSE
965,3569,EWS_GEN_OU,CVRH_CSE
966,3570,OC_GIRLS_OU,GNTW_CSE
967,3571,OC_GEN_OU,KMIT_CSE
968,3576,OC_GIRLS_UR,JNTH_EEE
969,3578,EWS_GIRLS_OU,GNTW_CSE
970,3579,OC_GEN_UR,VJEC_CSB
971,3580,OC_GIRLS_OU,JNTH_EEE
972,3583,OC_GEN_OU,CVRH_CSE
973,3586,OC_GEN_OU,CVRH_CSE
974,3587,BC_B_GEN_OU,CBIT_AID
975,3588,OC_GIRLS_UR,BVRW_CSE
976,3591,BC_B_GIRLS_UR,GRRR_CSE
977,3594,OC_GIRLS_UR,GNTW_CST
978,3595,OC_GIRLS_OU,OUCE_MEC
979,3596,EWS_GEN_OU,VJEC_CSM
980,3598,OC_GEN_OU,VJEC_CSD
981,3601,BC_D_GEN_OU,CBIT_CIC
982,3602,EWS_GEN_OU,CBIT_ECE
983,3604,OC_GEN_OU,JNTH_MEC
984,3610,OC_GIRLS_OU,GNTW_CSE
985,3611,OC_GEN_OU,JNTH_EEE
986,3612,OC_GEN_OU,CVRH_CSE
987,3613,OC_GIRLS_OU,GNTW_CSM
988,3619,BC_B_GEN_OU,OUCE_ECE
989,3623,BC_B_GIRLS_OU,VASV_CSE
990,3624,BC_B_GEN_UR,CBIT_INF
991,3625,EWS_GIRLS_OU,GNTW_CSE
992,3628,EWS_GEN_UR,MGIT_CSE
993,3630,EWS_GIRLS_UR,GRRR_CSM
994,3632,BC_E_GEN_OU,VASV_CSE
995,3633,BC_B_GEN_OU,VJEC_CSE
996,3638,BC_D_GEN_OU,VJEC_CSE
997,3639,OC_GIRLS_OU,VJEC_ECE
998,3641,OC_GIRLS_OU,CBIT_CIC
999,3643,BC_D_GEN_OU,VJEC_CSE
1000,3644,BC_D_GEN_OU,CBIT_AID
1001,3645,OC_GEN_OU,VASV_ECE
1002,3646,BC_B_GIRLS_OU,GNTW_CSE
1003,3649,OC_GIRLS_UR,VJEC_CSO
1004,3651,BC_A_GEN_OU,JNTH_EEE
1005,3653,BC_B_GEN_OU,VASV_CSE
1006,3657,BC_D_GEN_OU,CBIT_CIC
1007,3658,BC_D_GEN_UR,OUCE_ECE
1008,3660,BC_D_GEN_UR,CVRH_CSD
1009,3661,EWS_GEN_UR,CBIT_ECE
1010,3663,ST_GEN_UR,KMIT_CSE
1011,3665,EWS_GIRLS_OU,VJEC_CSD
1012,3673,OC_GEN_OU,SNIS_CSE
1013,3677,BC_D_GEN_OU,VJEC_CSM
1014,3678,OC_GEN_OU,CBIT_AID
1015,3679,BC_B_GEN_OU,VJEC_CSE
1016,3680,BC_D_GEN_OU,VJEC_CSD
1017,3682,EWS_GEN_OU,GRRR_CSE
1018,3683,OC_GEN_OU,SNIS_CSE
1019,3685,OC_GEN_OU,JNTH_MEC
1020,3686,OC_GEN_OU,CBIT_INF
1021,3687,OC_GIRLS_OU,GNTW_CSM
1022,3688,EWS_GEN_OU,CVRH_CSE
1023,3689,BC_B_GEN_OU,GRRR_CSE
1024,3693,OC_GEN_UR,KMIT_CSM
1025,3696,OC_GEN_OU,KMIT_CSE
1026,3697,BC_B_GEN_UR,CBIT_CIC
1027,3700,OC_GIRLS_OU,GNTW_CSE
1028,3703,BC_B_GIRLS_OU,GNTW_CSE
1029,3704,BC_B_GEN_OU,VASV_CSM
1030,3705,BC_B_GEN_OU,VASV_ECE
1031,3708,OC_GIRLS_OU,GNTW_CSE
1032,3710,OC_GEN_OU,VASV_CSM
1033,3715,OC_GEN_OU,VASV_INF
1034,3718,BC_B_GEN_UR,KMIT_CSE
1035,3720,OC_GEN_OU,SNIS_CSE
1036,3721,OC_GEN_OU,CVRH_CSE
1037,3723,ST_GIRLS_UR,CVRH_CSE
1038,3733,OC_GIRLS_OU,GRRR_CSE
1039,3734,EWS_GIRLS_OU,VJEC_INF
1040,3736,OC_GEN_OU,KMIT_CSE
1041,3738,OC_GIRLS_OU,VASV_CSM
1042,3744,BC_B_GEN_UR,KMIT_CSE
1043,3749,SC_GEN_UR,VASV_CSE
1044,3754,OC_GEN_UR,CBIT_CIV
1045,3757,EWS_GIRLS_UR,VASV_ECE
1046,3758,EWS_GEN_UR,CBIT_ECE
1047,3761,BC_B_GEN_OU,VASV_CSE
1048,3765,EWS_GIRLS_OU,VJEC_CSD
1049,3767,OC_GEN_UR,VJEC_ECE
1050,3771,OC_GEN_OU,KMIT_CSE
1051,3773,OC_GEN_OU,VASV_CSM
1052,3776,OC_GEN_OU,VASV_CSM
1053,3781,BC_B_GEN_OU,VJEC_CSM
1054,3782,EWS_GIRLS_UR,GNTW_CSD
1055,3786,SC_GEN_UR,VJEC_CSE
1056,3788,BC_B_GEN_OU,CVRH_CSE
1057,3789,EWS_GEN_OU,VJEC_CSD
1058,3790,OC_GEN_UR,CVRH_CSI
1059,3793,BC_D_GEN_OU,CBIT_INF
1060,3795,SC_GEN_OU,JNTH_CSE
1061,3797,BC_A_GIRLS_OU,VJEC_CSE
1062,3799,OC_GEN_OU,VJEC_CSD
1063,3801,OC_GEN_OU,VJEC_CSB
1064,3802,EWS_GIRLS_UR,GRRR_CSD
1065,3806,BC_D_GEN_UR,CVRH_INF
1066,3807,BC_B_GEN_UR,CVRH_INF
1067,3808,OC_GIRLS_OU,CVRH_CSE
1068,3813,OC_GEN_OU,KMIT_CSE
1069,3815,BC_B_GEN_OU,CVRH_CSE
1070,3821,OC_GEN_UR,IARE_CSM
1071,3825,OC_GIRLS_UR,GNTW_ECE
1072,3827,OC_GEN_UR,JNTH_CIV
1073,3831,BC_B_GEN_UR,VJEC_CSC
1074,3832,OC_GIRLS_OU,JNTH_EEE
1075,3833,OC_GEN_OU,KMIT_CSE
1076,3834,OC_GEN_OU,CBIT_INF
1077,3840,EWS_GEN_OU,VJEC_CSD
1078,3841,BC_B_GEN_OU,CBIT_INF
1079,3844,BC_E_GEN_UR,VJEC_CSE
1080,3845,EWS_GEN_OU,VJEC_CSD
1081,3846,OC_GEN_OU,KMIT_CSE
1082,3847,MUS_GEN_UR,MJCT_CSE
1083,3851,BC_D_GIRLS_OU,VJEC_CSC
1084,3856,OC_GEN_OU,CBIT_INF
1085,3858,OC_GEN_OU,VJEC_CSO
1086,3864,OC_GIRLS_OU,GNTW_CSE
1087,3867,OC_GEN_OU,KMIT_CSE
1088,3868,BC_B_GEN_OU,JNTH_EEE
1089,3869,EWS_GEN_OU,VJEC_CSM
1090,3870,SC_GEN_OU,JNTH_CSE
1091,3874,EWS_GIRLS_OU,GNTW_CSE
1092,3876,OC_GIRLS_OU,GRRR_CSM
1093,3878,OC_GEN_OU,KMIT_CSE
1094,3879,EWS_GEN_OU,VJEC_CSD
1095,3883,BC_B_GEN_OU,VASV_CSE
1096,3884,OC_GEN_OU,JNTS_CSE
1097,3885,OC_GEN_OU,CBIT_AID
1098,3887,BC_B_GEN_OU,VJEC_CSM
1099,3888,BC_B_GEN_OU,VJEC_CSE
1100,3890,OC_GEN_UR,VJEC_ECE
1101,3893,OC_GEN_UR,IARE_CSI
1102,3894,BC_D_GEN_OU,VJEC_CSD
1103,3896,OC_GEN_OU,VJEC_CSD
1104,3898,BC_B_GIRLS_UR,CVRH_CSE
1105,3899,OC_GEN_OU,KMIT_CSE
1106,3900,BC_D_GEN_OU,VJEC_CSM
